beta,omega,solution_1,solution_2,solution_3,power
0.32,0.88,0.994649654696478,3.10246470756136e-06,0.00535292349372451,-0.0583463602472589
0.32,0.9,0.990773325576442,1.8547307042856e-06,0.00922932929611665,-0.0433607205271816
0.32,0.92,1.01621113610668,0.12285978107979,-0.0162101993800869,-0.0623636190316745
0.32,0.94,1.02709133646566,0.0844520508727624,-0.0270902351032369,-0.0602805652922751
0.32,0.96,0.989368925022091,-5.53145968834396e-08,0.0106337576470313,-1.06882189458549e-22
0.32,0.98,0.994849006184397,-9.01285278313683e-07,0.00515356810243478,0
0.32,1,1.00000318388325,-8.53279872469448e-07,-7.11541499217432e-07,0
0.34,0,4.35039704120154e+153,0.1,0.1,0
0.34,0.02,1.00100452371664,3.51550416488772e-06,-0.00100207122361193,-0.00999523195574279
0.34,0.04,1.03481224903182,5.54811171546897e-06,-0.0348104652426943,-0.0206281647181947
0.34,0.06,1.02396615751103,4.62630958402407e-06,-0.0239641591876895,-0.0303234991470657
0.34,0.08,1.01839333460627,-2.81436683815584e-06,-0.0183912259843526,-0.0400109012659664
0.34,0.1,1.01608057812314,3.99831473711645e-06,-0.01607842382453,-0.0496527312630141
0.34,0.12,1.01481142050706,3.75751389597978e-06,-0.0148092411036527,-0.0591541366300976
0.34,0.14,1.01438311678577,-3.92811513557352e-06,-0.0143809288346438,-0.0684831490802029
0.34,0.16,1.0565045381576,-3.46473483817172e-06,-0.0565031833314301,-0.0823688205785446
0.34,0.18,1.05368333018733,7.43971511812149e-06,-0.0536819196684759,-0.0908103049046478
0.34,0.2,1.01712503076704,3.60709701777489e-06,-0.0171228971228089,-0.095073573385544
0.34,0.22,1.01897143673858,-4.01110672800432e-06,-0.0189693395391146,-0.103326223359559
0.34,0.24,1.02103594867215,4.19565994548641e-06,-0.0210338923879336,-0.111186676591283
0.34,0.26,1.02523670880997,-3.8703332057844e-06,-0.0252347355328773,-0.118672541767813
0.34,0.28,1.02799569518608,4.55760546985015e-06,-0.0279937765623837,-0.125572137399255
0.34,0.3,1.03431027991392,3.06549321864747e-06,-0.0343084861717828,-0.131990488076969
0.34,0.32,1.04093117998853,-5.45300622093016e-06,-0.0409295171170835,-0.137682489032251
0.34,0.34,1.10239106728307,1.17609226321801e-05,-0.102390620198428,-0.148189944854302
0.34,0.36,1.10630924599269,1.58546869429238e-05,-0.302573268948811,-0.135722460825491
0.34,0.38,1.11887514656798,1.1684923583988e-05,-0.285552075744602,-0.12777033105369
0.34,0.4,1.12878728174864,-4.69380086942392e-05,-0.270341709800528,-0.119682321231753
0.34,0.42,0.543030889309602,0.51452065701105,0.368371033575541,-0.17784832141566
0.34,0.44,0.542054819132383,0.576486558851656,0.285719990526137,-0.162946268340058
0.34,0.46,0.544684276693616,0.616708463326033,0.219373241214411,-0.145988044140104
0.34,0.48,0.690679378718857,0.563779281815822,0.175480731960714,-0.19549657002888
0.34,0.5,1.15207094116745,2.4591683624665e-05,-0.21569563009348,-0.0825461835900491
0.34,0.52,0.635035612793934,0.623336445868039,0.090587667112106,-0.121892282030305
0.34,0.54,0.693546659688457,0.593046916810894,0.0657269754256194,-0.124851684895107
0.34,0.56,0.749982494118531,0.557884969677698,0.0464376741819517,-0.126916960710287
0.34,0.58,0.800124395491316,0.521898289841244,0.0310454662204511,-0.126462495288836
0.34,0.6,0.843164839966195,0.486899360891069,0.0183820876649203,-0.123335454816369
0.34,0.62,1.15396831607354,-1.54580569515356e-05,-0.180772807043458,-0.052886033830924
0.34,0.64,0.91059601414519,0.421868792094876,-0.00210672825486498,-0.111653293819659
0.34,0.66,0.942540775744852,0.384679407360117,-0.0075130506021069,-0.106429008107661
0.34,0.68,0.969813055651361,0.346835354533087,-0.0101146569171521,-0.100097652293634
0.34,0.7,0.990732976958955,0.308941456240976,-0.00995533922310967,-0.0921261194342431
0.34,0.72,1.13925413559606,4.12034494010013e-06,-0.142182561010357,-0.0535162984580952
0.34,0.74,1.13033341606604,-3.97200902099412e-06,-0.130667545246913,-0.0575516316404729
0.34,0.76,1.00553245562295,0.212639897595152,-0.00553219556840766,-0.0592788547931045
0.34,0.78,1.01496422102073,-0.202403980113328,-0.0149600429156719,-0.0522903155621734
0.34,0.8,1.02325043987598,-0.183616733398587,-0.0232466114618574,-0.0513945130578652
0.34,0.82,1.03039606098119,-0.160396913493038,-0.0303926035342941,-0.0530396543666294
0.34,0.84,1.03678137091858,-0.13447017663568,-0.0367782961709168,-0.0560431317106805
0.34,0.86,1.04252692684014,-0.106493803222121,-0.0425242424080092,-0.0596326483886614
0.34,0.88,1.03761528447466,-0.103993398672523,-0.0376125276229383,-0.061003637018016
0.34,0.9,1.03953910349298,0.0836866874340823,-0.0395382407661326,-0.0624813646972534
0.34,0.92,1.01035570753498,0.13728709170923,-0.0103547976735005,-0.0623865403680233
0.34,0.94,0.984358094351902,4.56602993651992e-07,0.0156446874215092,-0.00614802504338897
0.34,0.96,0.989369149092622,-2.8629708151847e-07,0.010633533574351,0
0.34,0.98,0.994848710822379,-1.6656797575655e-09,0.00515386346139789,0
0.34,1,1.00000344798302,-1.77343570872003e-06,-9.7563739509848e-07,0
0.36,0,4.35039704120154e+153,0.1,0.1,0
0.36,0.02,1.00101416268996,3.44252695493105e-06,-0.00101171038686287,-0.00999518214223018
0.36,0.04,1.03480886933108,5.43150310919769e-06,-0.0348070854739523,-0.0206274350902975
0.36,0.06,1.02310814374795,-4.55659058933348e-06,-0.0231061283631168,-0.0302888174134816
0.36,0.08,1.01852571780032,-1.69364144253607e-06,-0.0185236118075001,-0.0400118952052357
0.36,0.1,1.01611486530974,3.98343036772479e-06,-0.0161127116891506,-0.0496461785719453
0.36,0.12,1.0148584747644,3.75965090508893e-06,-0.0148562962914174,-0.05914253858492
0.36,0.14,1.01443982910303,-3.86309365220331e-06,-0.0144376422742526,-0.0684642260044529
0.36,0.16,1.0141873751485,3.67033187316548e-06,-0.014185183400908,-0.0775552932420426
0.36,0.18,1.05395589688458,7.01272524855657e-06,-0.053954491752603,-0.0907963716038617
0.36,0.2,1.01703195116969,1.42991272905404e-06,-0.0170298156628995,-0.0950087926162042
0.36,0.22,1.05380878039975,-7.00906254959066e-06,-0.0538073722192863,-0.107203025073316
0.36,0.24,1.02125208610823,4.34567050889942e-06,-0.0212500341004038,-0.111087948819699
0.36,0.26,1.02461519882021,4.36737466444811e-06,-0.0246132133317136,-0.118509848601176
0.36,0.28,1.02405670938067,3.42757247613495e-06,-0.0240547128364981,-0.125301194140568
0.36,0.3,1.07331932310017,-7.47088048091415e-06,-0.0733183008146165,-0.136120085747428
0.36,0.32,1.08551079293386,1.06141573723987e-05,-0.0855100119625306,-0.142294930406869
0.36,0.34,1.05106449778739,-4.44843211314106e-06,-0.0510630353530136,-0.142264252644061
0.36,0.36,1.10706223780942,0.00030292277281601,-0.301610583545902,-0.13493032894657
0.36,0.38,1.11940234388138,7.49165640774175e-06,-0.284794203793599,-0.127007118284759
0.36,0.4,1.12917649551137,5.37886510570267e-05,-0.269702395979576,-0.118993317855578
0.36,0.42,0.509215635603822,0.52718440115266,0.370179660128343,-0.154828891202743
0.36,0.44,0.545346436853337,0.572358197120713,0.289610286563787,-0.156408669559973
0.36,0.46,0.546795874281049,0.6136060328762,0.223047483415935,-0.139318761882156
0.36,0.48,0.699420298119323,0.557336864653664,0.179884324840138,-0.18942184598797
0.36,0.5,1.15212004238586,-1.14053771919105e-05,-0.215467086979365,-0.0822482542413433
0.36,0.52,0.712035956162351,0.57364376956115,0.102221768205216,-0.148565493859646
0.36,0.54,0.72614085935689,0.570408258450318,0.0729301336979524,-0.131655306546345
0.36,0.56,0.756088913294876,0.55313864101242,0.0498528077868563,-0.122310556305189
0.36,0.58,0.80489528344793,0.5179602069145,0.0342620611177125,-0.121353465523134
0.36,0.6,0.846827401958577,0.483643936396491,0.0214464344250946,-0.117964734628742
0.36,0.62,1.15396180705654,3.86704387473205e-06,-0.180722300974468,-0.0528032461428504
0.36,0.64,1.15338038429598,4.44731976928905e-06,-0.176864787053456,-0.0493128900021029
0.36,0.66,0.9423248866911,0.384832589508597,-0.00535300237992413,-0.1005237322473
0.36,0.68,0.970310315512988,0.345337344002463,-0.00683231253944904,-0.0943633643309476
0.36,0.7,0.990332975246276,0.307565770876323,-0.00658934580153897,-0.086209821679503
0.36,0.72,1.14070821347866,-1.33056032725469e-05,-0.144412933164072,-0.0519277492591452
0.36,0.74,1.1322385052333,1.27655741444314e-05,-0.132877944518445,-0.0559961938155502
0.36,0.76,1.00643214877542,0.21937886930388,-0.00643197316140052,-0.0538441176480972
0.36,0.78,1.01603866962159,-0.207181393013291,-0.0160344655215597,-0.049401826075027
0.36,0.8,1.02400102318016,-0.187268047858892,-0.0239971735019493,-0.0492668225753684
0.36,0.82,1.03096172810872,-0.163694487748668,-0.0309582492386108,-0.0512449284471693
0.36,0.84,1.03721494622787,-0.137785783791104,-0.0372118472660078,-0.0544314131741564
0.36,0.86,1.04239877863857,-0.111238146310909,-0.0423960447523192,-0.0580753786317881
0.36,0.88,1.03163076716616,-0.122861015037818,-0.0316277053540702,-0.0589489888042816
0.36,0.9,1.02323713062569,0.128881067257895,-0.0232363924142909,-0.0599130582497068
0.36,0.92,0.985072509786894,7.40055755295691e-07,0.0149302578532591,-0.0213293368458484
0.36,0.94,0.983005246895209,4.32547089304076e-07,0.0169975616364266,-0.00293169731911545
0.36,0.96,0.989368691184192,1.01065644700249e-06,0.0106339914790442,-2.44782611816901e-21
0.36,0.98,0.994849011936633,-7.51203705555896e-07,0.00515356234860572,0
0.36,1,1.00000357998789,-1.77382424493353e-06,-1.1076448705797e-06,0
0.38,0,4.35039704120154e+153,0.1,0.1,0
0.38,0.02,1.00096922494224,3.17911550446528e-06,-0.000966771747712648,-0.00999510908876634
0.38,0.04,1.03482323472167,5.51876119635796e-06,-0.0348214511495447,-0.0206273657704862
0.38,0.06,1.00513180810267,-3.62400369351835e-06,-0.00512943717269651,-0.0298793867521957
0.38,0.08,1.01832912356027,-3.90267370972884e-06,-0.0183270136575506,-0.0400001073190615
0.38,0.1,1.01614586813455,4.0021521736124e-06,-0.0161437151273476,-0.0496394960443123
0.38,0.12,1.00504151330742,3.56338147249527e-06,-0.00503914066257526,-0.0589026002855254
0.38,0.14,1.01450396925652,-3.86286209739286e-06,-0.0145017836963816,-0.0684455883189432
0.38,0.16,1.0565557916713,-6.9430965574776e-06,-0.0565544378246905,-0.0822857337290591
0.38,0.18,1.05415928237468,7.06670529893597e-06,-0.054157881266007,-0.0907699576035044
0.38,0.2,1.01699161656106,-2.63532890857951e-07,-0.0169894802397437,-0.0949459989694593
0.38,0.22,1.01936161531101,-4.26081792548348e-06,-0.0193595258264275,-0.103177701707908
0.38,0.24,1.02110463824445,9.48718258028819e-07,-0.0211025832866442,-0.11097641995522
0.38,0.26,1.05958828844541,-6.81893917003081e-06,-0.0595869945803093,-0.122268264595483
0.38,0.28,1.02875028911851,4.76147157392104e-06,-0.028748385421955,-0.125253808486844
0.38,0.3,1.03447367423443,-3.91961881015439e-06,-0.034471883654993,-0.131562879636595
0.38,0.32,1.072870848992,-2.05578405286669e-05,-0.341049759248045,-0.148576116248366
0.38,0.34,1.10610138070624,1.36878686769108e-05,-0.106101007027011,-0.147827636902746
0.38,0.36,1.10765795625408,3.96508029252533e-06,-0.300837204019643,-0.134083184919539
0.38,0.38,1.11990687505952,4.97035881519295e-06,-0.284056285303476,-0.126263370719879
0.38,0.4,1.12955662224208,-5.41919107928653e-05,-0.269069707458848,-0.11832899754847
0.38,0.42,0.509612348714696,0.524317148383467,0.373473517071465,-0.148269991981868
0.38,0.44,0.547114915875434,0.569121224278405,0.293164670992691,-0.149949541648763
0.38,0.46,0.704911702964215,0.529177175533127,0.236732658900573,-0.203668789172649
0.38,0.48,0.706961285289331,0.551632890364563,0.184059818084089,-0.183507745221215
0.38,0.5,1.15216763131089,2.1800602132585e-06,-0.215244530816583,-0.0819576975247651
0.38,0.52,0.720130146096242,0.567729713429626,0.106033427086976,-0.144191709419149
0.38,0.54,0.734316161668713,0.564349054780851,0.0766452495027364,-0.127931792158057
0.38,0.56,0.761734300066259,0.548731998401311,0.0531529697237064,-0.117917730612675
0.38,0.58,0.809305073034009,0.514303520189407,0.0373726198416782,-0.116495793715305
0.38,0.6,1.15440312577747,1.91625260890564e-05,-0.184937517975215,-0.0565383702321641
0.38,0.62,1.15395421541003,4.67906298091665e-06,-0.180662894841033,-0.0527199596248169
0.38,0.64,1.15337164171768,-5.17281106816916e-06,-0.176814742449572,-0.0492486370883591
0.38,0.66,0.944544667092657,0.381729303058566,-0.00161570560521311,-0.0954232253188238
0.38,0.68,0.971344081922678,0.342708122417209,-0.00311311723116666,-0.0889225657935116
0.38,0.7,0.989060743617078,0.309366547082002,-0.00505907985785432,-0.0803523463035871
0.38,0.72,1.14202913649379,-4.68192674118214e-06,-0.146560501528951,-0.0504042198790868
0.38,0.74,1.00423659422226,0.245972984720851,-0.0043152492577806,-0.0595287036213817
0.38,0.76,1.12426610866975,2.19805459741438e-06,-0.1242660941575,-0.0582209606983581
0.38,0.78,1.01696054352042,-0.211540635527118,-0.0169563145431639,-0.0468480342387553
0.38,0.8,1.02467365783393,-0.190743994566274,-0.0246697870841817,-0.0472876982025204
0.38,0.82,1.03147695149274,-0.166879253791302,-0.0314734513173084,-0.0495349413186581
0.38,0.84,1.03762047547915,-0.140993831247763,-0.0376173528120754,-0.0528666633897063
0.38,0.86,1.04171651016334,-0.117142080987601,-0.0417137043979239,-0.056454729665774
0.38,0.88,1.03753811935884,-0.11292074346571,-0.0375352726957633,-0.0582662098363617
0.38,0.9,0.985771570022359,-1.35152661630145e-06,0.0142311838117501,-0.0356650363320541
0.38,0.92,0.983132654462725,-7.80304420410262e-07,0.0168701515609051,-0.018267901140207
0.38,0.94,0.982838782281956,-5.18732410126493e-08,0.0171640295469779,-0.000148648476020994
0.38,0.96,0.989369309295228,-5.58883959259538e-07,0.0106333733712723,0
0.38,0.98,0.994849216229127,-1.23815158597556e-06,0.00515335805688223,0
0.38,1,1.00000243993497,1.22613437574411e-06,3.24009358787516e-08,-1.9288876230342e-21
0.4,0,4.35039704120154e+153,0.1,0.1,0
0.4,0.02,1.00098559763328,3.31754915169351e-06,-0.000983144763962528,-0.00999505689397575
0.4,0.04,1.00734717358511,3.47335567901683e-06,-0.0073448465430912,-0.0199869035381774
0.4,0.06,1.02318067821232,-4.06382397889662e-06,-0.0231786642670252,-0.0302879286006004
0.4,0.08,1.01831908652949,-4.22444874018818e-06,-0.0183169764250644,-0.0399955671653353
0.4,0.1,1.01609688807745,3.4135707380747e-06,-0.0160947340956441,-0.0496297852698739
0.4,0.12,1.01501062142452,3.20066379861028e-06,-0.0150084459553167,-0.0591216891824953
0.4,0.14,1.01458252715318,-4.00454163556107e-06,-0.0145803431454324,-0.0684274952594741
0.4,0.16,1.01546169855065,-1.38017831040842e-06,-0.015459531958016,-0.0775422825965372
0.4,0.18,1.05436801355954,7.06522015805244e-06,-0.0543666165793507,-0.0907445128864069
0.4,0.2,1.01758668906012,3.91031366117488e-06,-0.0175845645500372,-0.0949078330263566
0.4,0.22,1.05449231702736,-6.5506882490238e-06,-0.0544909223711093,-0.107104914420353
0.4,0.24,1.02172247966155,4.3184495508926e-06,-0.0217204369574092,-0.110892529295947
0.4,0.26,1.06093752280223,2.14303285171593e-06,-0.0609362557118364,-0.122326295178576
0.4,0.28,1.06689599054773,-8.61724385667324e-06,-0.0668948412035926,-0.129346077916284
0.4,0.3,1.07529800060042,-9.41178481115296e-06,-0.0752970174319817,-0.135875237877204
0.4,0.32,1.07389805104586,-4.41001437862101e-06,-0.339964612253458,-0.147705568862129
0.4,0.34,1.05272570891838,-5.01297884228301e-06,-0.0527242793355577,-0.141660226409255
0.4,0.36,1.10829833183342,-9.3607103043272e-08,-0.300006528978608,-0.133298507936117
0.4,0.38,1.12039521880912,1.57603958140013e-06,-0.28334204795685,-0.125543155837203
0.4,0.4,1.12991401376824,4.99521995382239e-05,-0.268471854071769,-0.1176791042567
0.4,0.42,0.548068018598296,0.503874890511791,0.378901077335248,-0.15784199504019
0.4,0.44,0.549212000219773,0.565861241247108,0.296524151058245,-0.144293635904136
0.4,0.46,0.711421385027889,0.523863224861894,0.240823460147448,-0.197538196784884
0.4,0.48,0.568614600653751,-0.708542231327147,-0.138312264199965,-0.175261250242333
0.4,0.5,1.15221751716691,2.66420638640743e-05,-0.215011398498213,-0.0816735033201223
0.4,0.52,0.730911655784318,0.560081414578056,0.110054431344571,-0.141454704472102
0.4,0.54,0.743911695385644,0.557305464399136,0.080513055804173,-0.125165178520824
0.4,0.56,0.767141747970059,0.544496557146675,0.0563751796136354,-0.113806251455408
0.4,0.58,0.813122885075657,0.511109580002225,0.0404311352383236,-0.111949750734988
0.4,0.6,1.15439729665811,6.34609531572265e-06,-0.184869167297098,-0.0564389455572688
0.4,0.62,1.15394640691607,1.34434644261002e-05,-0.180601974124039,-0.0526399951345446
0.4,0.64,0.915780871297282,0.4160804379872,0.00653125209603166,-0.0959355697222812
0.4,0.66,0.946551723138115,0.378798386158113,0.00191354955193102,-0.0904632770514419
0.4,0.68,0.971791443340459,0.341038674828021,-2.86370124344744e-05,-0.0835590875378926
0.4,0.7,0.988503645592692,0.308402811301098,-0.00213283971193226,-0.0748016995177486
0.4,0.72,1.14323058403401,1.34443658381432e-05,-0.148629047192824,-0.0489378209573796
0.4,0.74,1.00235922829405,0.247150512259159,-0.00237302598058297,-0.0540441444683921
0.4,0.76,1.00905398298361,0.232300422183771,-0.00905456867011544,-0.04633633632222
0.4,0.78,1.01775914833448,-0.215578291398613,-0.0177586203777705,-0.0445545686493153
0.4,0.8,1.10728448543369,-5.32101149754269e-06,-0.10728413496715,-0.0631664798785618
0.4,0.82,1.03195774597539,-0.169940928223432,-0.0319542250309873,-0.0479014209104528
0.4,0.84,1.03799143118597,-0.14411702873244,-0.0379882849689918,-0.051354746583176
0.4,0.86,1.0188811755063,-0.167423315278044,-0.0188774208181848,-0.0546163004176721
0.4,0.88,1.04111129730988,-0.107996906247117,-0.0411085700129449,-0.0575324501058172
0.4,0.9,0.984248518238225,1.23328789235374e-06,0.0157542656947971,-0.032912809942583
0.4,0.92,0.982138288519753,-1.40891422336969e-07,0.0178645371651559,-0.0152284348740492
0.4,0.94,0.983519656251564,-3.972532115172e-06,0.0164831421491205,-4.65712315288843e-07
0.4,0.96,0.989369220256325,-1.12452904626566e-06,0.0106334624175301,0
0.4,0.98,0.994849262286341,-1.410202579738e-06,0.00515331200045883,0
0.4,1,1.00000285726859,2.64909466933843e-07,-3.84931428368407e-07,0
0.42,0,4.35039704120154e+153,0.1,0.1,0
0.42,0.02,1.00099465822692,3.38856565823638e-06,-0.000992205537513271,-0.00999500274889724
0.42,0.04,1.00193261056106,-2.93987831617179e-06,-0.00193017636084359,-0.0199599026231266
0.42,0.06,1.02315721546666,-4.44442239164977e-06,-0.0231552010535327,-0.0302851943424627
0.42,0.08,1.01834211083448,-4.20506219759889e-06,-0.0183400011856481,-0.0399923139848555
0.42,0.1,1.01610014292793,3.12541852324849e-06,-0.01609798900766,-0.0496220640515107
0.42,0.12,1.01497030410561,4.05061392792231e-06,-0.0149681278473727,-0.0591065905556986
0.42,0.14,1.01486661630637,-1.94635964235761e-06,-0.0148644379340811,-0.0684177799819848
0.42,0.16,1.01526414267007,-4.05503612621519e-06,-0.0152619721435165,-0.0775024506759032
0.42,0.18,1.05450369951264,7.56819645031694e-06,-0.054502305221152,-0.0907058906082993
0.42,0.2,1.05382525236985,7.51095776600887e-06,-0.0538238446587805,-0.0989852868886066
0.42,0.22,1.05443917500097,-4.31728321688021e-06,-0.0544377793157125,-0.106985287237659
